Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
xã_hội_đen,7,3,8,11,0
hiện_thực,7,2,8,12,0
tưởng_nhớ,7,2,8,13,0
đại_chiến,7,2,8,11,0
giá_trị_sử_dụng,7,4,12,17,0
nội_thành,7,2,8,11,0
nghỉ_mát,7,2,7,9,0
thời_đại,7,2,7,10,0
chiến_trường,7,2,11,16,0
vùng_đất,7,2,7,10,0
thành_trì,7,2,8,10,0
che_phủ,7,2,6,7,0
thủ_thành,7,2,8,10,0
sáng_kiến,7,2,8,11,0
tần_suất,7,2,7,11,0
sinh_động,7,2,8,10,0
này,7,1,4,4,0
dung_tích,7,2,8,9,0
phấn_khích,7,2,9,12,0
phân_định,7,2,8,10,0
thể,7,1,4,5,0
số,7,1,3,4,0
an_tâm,7,2,5,6,0
biên_chế,7,2,7,10,0
bộ_binh,7,2,6,8,0
trú_ẩn,7,2,5,8,0
lãnh_sự_quán,7,3,10,14,0
lưu_lượng,7,2,8,12,0
ùn,7,1,2,3,0
ứ,7,1,1,3,0
cột_số,7,2,5,9,0
công_trường,7,2,10,14,0
khởi_nghiệp,7,2,10,14,0
ròng,7,1,4,5,0
rớt,7,1,3,5,0
cô_dâu,7,2,5,7,0
dịu_dàng,7,2,7,9,0
face,7,1,4,4,0
trọng_đại,7,2,8,10,0
phối,7,1,4,6,0
khí_tượng_thuỷ_văn,7,4,15,21,0
rãnh,7,1,4,5,0
nước_mắm,7,2,7,12,0
bảo_hộ_lao_động,7,4,12,17,0
chứa_đựng,7,2,8,12,0
bực_tức,7,2,6,10,0
giầy,7,1,4,6,0
áo_khoác,7,2,7,9,0
phát_thanh,7,2,9,10,0
giáp_ranh,7,2,8,9,0
công_tố,7,2,6,9,0
hoảng_hồn,7,2,8,11,0
khoanh,7,1,6,6,0
tá_hoả,7,2,5,7,0
hốt_hoảng,7,2,8,11,0
bi,7,1,2,2,0
trèo,7,1,4,5,0
riêng_lẻ,7,2,7,9,0
điều_tra_viên,7,3,11,14,0
tóm,7,1,3,4,0
sát_thủ,7,2,6,8,0
thời_cơ,7,2,6,9,0
sứ_mệnh,7,2,6,10,0
dinh,7,1,4,4,0
tưới,7,1,4,7,0
xách,7,1,4,5,0
ghen,7,1,4,4,0
vững_chắc,7,2,8,12,0
mạn,7,1,3,4,0
táo_bạo,7,2,6,8,0
tình_thế,7,2,7,10,0
kiểm_lâm_viên,7,3,11,15,0
tài_tử,7,2,5,8,0
chính_đáng,7,2,9,11,0
lành_mạnh,7,2,8,10,0
dây_chuyền,7,2,9,12,0
bé_nhỏ,7,2,5,7,0
pha_chế,7,2,6,8,0
hi_vọng,7,2,6,7,0
điểm_số,7,2,6,10,0
lẽ_ra,7,2,4,5,0
xích,7,1,4,5,0
thành_thật,7,2,9,12,0
tang_lễ,7,2,6,8,0
hậu_sự,7,2,5,9,0
cụ_thể_hoá,7,3,8,12,0
thiếu_tướng,7,2,10,15,0
tường_thuật,7,2,10,15,0
cáng,7,1,4,5,0
bận_rộn,7,2,6,10,0
bong_bóng,7,2,8,9,0
vô_trách_nhiệm,7,3,12,16,0
tỉnh_táo,7,2,7,9,0
sao_băng,7,2,7,8,0
khung_cảnh,7,2,9,10,0
trang_chủ,7,2,8,9,0
thẻ_vàng,7,2,7,9,0
nghi_ngút,7,2,8,9,0
khét,7,1,4,5,0
hoảng_sợ,7,2,7,10,0
gìn_giữ,7,2,6,9,0
vang_dội,7,2,7,9,0
hoá_mỹ_phẩm,7,3,9,13,0
vải_sợi,7,2,6,9,0
đổ_bộ,7,2,4,8,0
hoạch_định,7,2,9,11,0
cản_trở,7,2,6,9,0
quá_tải,7,2,6,8,0
ngắn_hạn,7,2,7,10,0
ra_hiệu,7,2,6,8,0
tương_xứng,7,2,9,13,0
cương_quyết,7,2,10,14,0
lập_pháp,7,2,7,10,0
ứng_phó,7,2,6,9,0
toàn_vẹn,7,2,7,9,0
vs,7,1,2,2,0
an_táng,7,2,6,7,0
nhập_cuộc,7,2,8,12,0
bún_chả,7,2,6,8,0
trán,7,1,4,5,0
ấn_bản,7,2,5,8,0
ấn_hành,7,2,6,9,0
rồng,7,1,4,6,0
plaza,7,1,5,5,0
ngâm,7,1,4,5,0
tổ_viên,7,2,6,9,0
kế_toán,7,2,6,9,0
phá_sản,7,2,6,8,0
bắt,7,1,4,5,0
khép_kín,7,2,7,9,0
diva,7,1,4,4,0
bình_tĩnh,7,2,8,10,0
giải_thoát,7,2,9,11,0
ở,7,1,2,3,0
hòm_thư,7,2,6,8,0
dấu_vết,7,2,6,10,0
điều_khoản,7,2,9,12,0
gram,7,1,4,4,0
cốt_lõi,7,2,6,9,0
vội_vàng,7,2,7,10,0
chuyên_chở,7,2,9,12,0
tạo_hình,7,2,7,9,0
thiên_thần,7,2,9,12,0
tuần_lễ,7,2,6,10,0
chú_rể,7,2,5,8,0
giải_chấp,7,2,8,11,0
đôla,7,1,4,5,0
chủng_loại,7,2,9,11,0
cai_nghiện,7,2,9,11,0
ghẹ,7,1,3,4,0
té,7,1,2,3,0
nữ_trang,7,2,7,9,0
tình_nhân,7,2,8,10,0
liên_thông,7,2,9,11,0
làm_loạn,7,2,7,9,0
giàn_giáo,7,2,8,10,0
góp_ý_kiến,7,3,8,12,0
trục_trặc,7,2,8,11,0
đồ_dùng,7,2,6,9,0
nhu_yếu_phẩm,7,3,10,14,0
xối_xả,7,2,5,8,0
trân_châu,7,2,8,10,0
liên_hoan_phim,7,3,12,13,0
lương_thực,7,2,9,13,0
tổn_hại,8,2,6,9,0
lạng_lách,8,2,8,10,0
gạt,8,1,3,4,0
trái_ngược,8,2,9,13,0
xâm_phạm,8,2,7,9,0
trả_thù,8,2,6,8,0
tội_ác,8,2,5,8,0
râu,8,1,3,4,0
rúng_động,8,2,8,11,0
vật_lộn,8,2,6,10,0
buộc_tội,8,2,7,11,0
tha_thứ,8,2,6,8,0
chủ_toạ,8,2,6,8,0
có_thai,8,2,6,7,0
nắm_bắt,8,2,6,10,0
giết_hại,8,2,7,10,0
yêu_thương,8,2,9,12,0
bất_chính,8,2,8,11,0
tác,8,1,4,4,0
đèn_pha,8,2,6,7,0
dị_nhân,8,2,6,8,0
tò_mò,8,2,4,6,0
khép,8,1,4,5,0
đúp,8,1,3,4,0
đầu_quân,8,2,7,10,0
dấu_ấn,8,2,5,9,0
hạ_tầng_cơ_sở,8,4,10,16,0
diện_mạo,8,2,7,10,0
phức_hợp,8,2,7,11,0
tri_thức,8,2,7,9,0
tiện_nghi,8,2,8,10,0
nhận_dạng,8,2,8,11,0
nghi_án,8,2,6,7,0
dung_lượng,8,2,9,12,0
phương_châm,8,2,10,13,0
lí_do,8,2,4,5,0
hội_viên,8,2,7,10,0
tiền_sự,8,2,6,10,0
che_đậy,8,2,6,8,0
trưởng_thành,8,2,11,15,0
giặt,8,1,4,6,0
gần_gũi,8,2,6,9,0
ghi_hình,8,2,7,8,0
sụp,8,1,3,4,0
tiếng_động,8,2,9,13,0
chuyên_viên,8,2,10,12,0
tiếp_quản,8,2,8,11,0
hàng_tiêu_dùng,8,3,12,15,0
vị_thế,8,2,5,8,0
s,8,1,1,1,0
từ,8,1,3,4,0
tuổi,8,1,5,6,0
trước,8,1,6,8,0
hộp_số,8,2,5,9,0
tích_hợp,8,2,7,10,0
hành,8,1,5,5,0
cá_tính,8,2,6,8,0
trình_làng,8,2,9,11,0
tàng_hình,8,2,8,10,0
cảnh_cáo,8,2,7,9,0
ông_xã,8,2,5,7,0
cảm_hứng,8,2,7,10,0
đề_cao,8,2,5,7,0
váy,8,1,3,4,0
show,8,1,4,4,0
ở_trần,8,2,5,9,0
đường_lối,8,2,8,13,0
ưu_thế,8,2,5,8,0
tù_và,8,2,4,6,0
vào_vai,8,2,6,7,0
nguoiduatin,8,1,11,11,0
tiền,8,1,5,6,0
để,8,1,3,4,0
single,8,1,6,6,0
hoa_hồng,8,2,7,9,0
chúng_em,8,2,7,8,0
trầm_trọng,8,2,9,12,0
vương_quốc,8,2,9,13,0
ngỏ,8,1,3,4,0
cầu_phao,8,2,7,9,0
xuồng,8,1,5,7,0
gây_dựng,8,2,7,10,0
thân_hình,8,2,8,10,0
chân_tay,8,2,7,8,0
nguỵ_trang,8,2,9,10,0
niêm_yết,8,2,7,10,0
tinh_vi,8,2,6,6,0
trọng_tâm,8,2,8,10,0
đồ_đạc,8,2,5,8,0
vấn_nạn,8,2,6,9,0
kết_nạp,8,2,6,9,0
nghị_định_thư,8,3,11,14,0
thuyền_viên,8,2,10,13,0
úp,8,1,2,3,0
xác_thực,8,2,7,10,0
đại_lục,8,2,6,8,0
bus,8,1,3,3,0
giãn,8,1,4,5,0
làm,8,1,4,4,0
ngày,8,1,5,5,0
một_nửa,8,2,6,10,0
nghỉ_ngơi,8,2,8,10,0
ethanol,8,1,7,7,0
phối_trộn,8,2,8,12,0
bài_toán,8,2,7,9,0
cầu_lông,8,2,7,10,0
quy_tụ,8,2,5,6,0
thứ_hạng,8,2,7,10,0
khởi_hành,8,2,8,11,0
nhà_băng,8,2,7,9,0
dứt_điểm,8,2,7,11,0
chủ_nhân,8,2,7,9,0
cô_giáo,8,2,6,8,0
tranh_thủ,8,2,8,9,0
b,8,1,1,1,0
hộ_khẩu,8,2,6,10,0
độc_giả,8,2,6,9,0
cô_đơn,8,2,5,7,0
đám_tang,8,2,7,8,0
hết_mình,8,2,7,10,0
mắng,8,1,4,6,0
giam_giữ,8,2,7,9,0
sang_tên,8,2,7,8,0
uỷ_quyền,8,2,7,10,0
sĩ_quan,8,2,6,7,0
củ,8,1,2,3,0
đồ_chơi,8,2,6,9,0
trân_trọng,8,2,9,11,0
gia_công,8,2,7,8,0
võ_sĩ,8,2,4,6,0
tụt_hậu,8,2,6,9,0
nhân_văn,8,2,7,9,0
dân_vận,8,2,6,9,0
công_sức,8,2,7,10,0
vướng_mắc,8,2,8,13,0
hành_tinh,8,2,8,9,0
xa_rời,8,2,5,7,0
lý_luận,8,2,6,9,0
man,8,1,3,3,0
tiếp_đón,8,2,7,10,0
ước_lượng,8,2,8,14,0
ngà,8,1,3,4,0
không_lưu,8,2,8,10,0
nhà,8,1,4,4,0
vật_tư,8,2,5,8,0
cá_tra,8,2,5,6,0
vòng_quanh,8,2,9,10,0
on,8,1,2,2,0
cảnh,8,1,5,5,0
nhất_trí,8,2,7,10,0
thu_gom,8,2,6,6,0
trá_hình,8,2,7,9,0
feet,8,1,4,4,0
quốc_khánh,8,2,9,12,0
xe_lăn,8,2,5,6,0
lề,8,1,2,4,0
công_du,8,2,6,7,0
thú_y,8,2,4,5,0
cạy,8,1,3,4,0
phèn_chua,8,2,8,9,0
bất_động,8,2,7,11,0
bao_phủ,8,2,6,7,0
phúc_lợi,8,2,7,10,0
gieo,8,1,4,4,0
đánh_ghen,8,2,8,9,0
đặt_cọc,8,2,6,9,0
búa_chém,8,2,7,9,0
mật_khẩu,8,2,7,11,0
giấy_vệ_sinh,8,3,10,14,0
chết_não,8,2,7,10,0
xám,8,1,3,4,0
cọ,8,1,2,3,0
hô,9,1,2,3,0
đau_lòng,9,2,7,8,0
lịm,9,1,3,4,0
thân_nhân,9,2,8,10,0
trung_học_cơ_sở,9,4,12,16,0
hỏi_thăm,9,2,7,9,0
khủng_hoảng,9,2,10,12,0
cao_điểm,9,2,7,9,0
hé,9,1,2,3,0
km/h,9,1,4,4,0
giàu_có,9,2,6,8,0
sinh_thái,9,2,8,9,0
bất_thành,9,2,8,11,0
tay_trái,9,2,7,8,0
richter,9,1,7,7,0
bảo_trì,9,2,6,8,0
truyền_hình_cáp,9,3,13,17,0
nước_biển,9,2,8,13,0
cảnh_quan,9,2,8,9,0
rót,9,1,3,4,0
toạ_lạc,9,2,6,8,0
lựu_đạn,9,2,6,9,0
tiến_trình,9,2,9,12,0
việc,9,1,5,6,0
mặt,9,1,4,5,0
vật_dụng,9,2,7,10,0
giao_thương,9,2,10,12,0
cơ_sở_dữ_liệu,9,4,10,17,0
hợp_lệ,9,2,5,9,0
bóng_rổ,9,2,6,9,0
xa_xỉ,9,2,4,5,0
xa_hoa,9,2,5,5,0
đào_tẩu,9,2,6,9,0
duyên_hải,9,2,8,10,0
chuyển_hướng,9,2,11,16,0
sức_ép,9,2,5,8,0
xe_lửa,9,2,5,7,0
xuất_thân,9,2,8,11,0
chiêu_mộ,9,2,7,10,0
x,9,1,1,1,0
tối_ưu,9,2,5,8,0
xe_tay,9,2,5,5,0
hợp,9,1,4,5,0
đồng,9,1,5,6,0
sở_thích,9,2,7,10,0
chủ_lực,9,2,6,9,0
phòng_thủ,9,2,8,10,0
tích_luỹ,9,2,7,9,0
gia_hạn,9,2,6,7,0
ghi_điểm,9,2,7,9,0
tốp,9,1,3,5,0
giận_dữ,9,2,6,10,0
tiểu_phẩm,9,2,8,12,0
catwalk,9,1,7,7,0
tà,9,1,2,3,0
thấu,9,1,4,6,0
ni,9,1,2,2,0
nụ,9,1,2,3,0
đảm_nhiệm,9,2,8,11,0
gió_giật,9,2,7,10,0
đề_phòng,9,2,7,10,0
đột_xuất,9,2,7,11,0
mệnh_giá,9,2,7,10,0
khống,9,1,5,7,0
tù,9,1,3,3,0
vụ,9,1,3,3,0
bộ,9,1,3,4,0
vào,9,1,4,4,0
báo_điện_tử,9,3,9,14,0
trẻ_trung,9,2,8,9,0
hy_hữu,9,2,5,7,0
cắn,9,1,3,5,0
giám_đốc_điều_hành,9,4,15,21,0
huỷ_hoại,9,2,7,9,0
dàn_dựng,9,2,7,10,0
xe_ủi,9,2,4,5,0
ban_bí_thư,9,3,8,10,0
thẩm_mỹ,9,2,6,9,0
nổ_súng,9,2,6,9,0
thị_uy,9,2,5,6,0
xô_xát,9,2,5,7,0
tuỳ_thuộc,9,2,8,11,0
lưu_hành,9,2,7,9,0
rinse-off,9,1,9,9,0
tinh_dầu,9,2,7,9,0
công_chúa,9,2,8,10,0
dầu_khí,9,2,6,9,0
chức_danh,9,2,8,10,0
khóm,9,1,4,5,0
đó,9,1,3,3,0
ca_nô,9,2,4,5,0
tranh_cử,9,2,7,9,0
lá_chắn,9,2,6,9,0
nghỉ_hè,9,2,6,8,0
dễ_thương,9,2,8,12,0
gián_điệp,9,2,8,11,0
cấp_nước,9,2,7,12,0
sổ_đỏ,9,2,4,7,0
đứng_tên,9,2,7,10,0
ứng_xử,9,2,5,9,0
tiếng_nói,9,2,8,11,0
năng_động,9,2,8,11,0
xứ_sở,9,2,4,8,0
chiết_khấu,9,2,9,13,0
đo_lường,9,2,7,10,0
bứt_phá,9,2,6,9,0
tâm_huyết,9,2,8,11,0
nhân_sự,9,2,6,9,0
tay_sai,9,2,6,6,0
phần_thưởng,9,2,10,15,0
nhà_xuất_bản,9,3,10,14,0
cất_giấu,9,2,7,11,0
giải,9,1,5,5,0
lưu_diễn,9,2,7,10,0
trúng_cử,9,2,7,10,0
chất_xám,9,2,7,10,0
hét,9,1,3,4,0
judo,9,1,4,4,0
bạt,9,1,3,4,0
bảo_hiểm_xã_hội,9,4,12,18,0
mồm,9,1,3,5,0
pháp,9,1,4,5,0
tem,9,1,3,3,0
bênh_vực,9,2,7,10,0
rút_tiền,9,2,7,10,0
cưỡng_chế,9,2,8,13,0
foods,9,1,5,5,0
lời_lẽ,9,2,5,8,0
tự_vẫn,9,2,5,9,0
thiêng_liêng,9,2,11,13,0
rượu_bia,9,2,7,10,0
thiết_yếu,9,2,8,12,0
xốp,9,1,3,5,0
loa,9,1,3,3,0
ngửa,9,1,4,6,0
del,9,1,3,3,0
điều_lệ,9,2,6,10,0
vu_khống,9,2,7,9,0
học_viên,9,2,7,9,0
choáng_váng,9,2,10,12,0
tea,9,1,3,3,0
thuốc_mê,10,2,7,10,0
tư_pháp,10,2,6,8,0
vỉa_hè,10,2,5,7,0
bao_vây,10,2,6,7,0
nảy_sinh,10,2,7,8,0
vung,10,1,4,4,0
bảo_dưỡng,10,2,8,12,0
máy_móc,10,2,6,8,0
ra_quân,10,2,6,7,0
hoàn_hảo,10,2,7,9,0
hô_hoán,10,2,6,8,0
âm_lịch,10,2,6,8,0
đích_thân,10,2,8,10,0
địa_chất,10,2,7,10,0
khuyến_mại,10,2,9,12,0
tập_kết,10,2,6,10,0
mong_đợi,10,2,7,9,0
luật_pháp,10,2,8,11,0
ẩn_dật,10,2,5,9,0
xáo_trộn,10,2,7,10,0
nhập_cư,10,2,6,9,0
quảng_trường,10,2,11,15,0
trang_thiết_bị,10,3,12,15,0
rào_chắn,10,2,7,10,0
sụp_đổ,10,2,5,8,0
đón_nhận,10,2,7,10,0
ủ,10,1,1,2,0
phổ_thông,10,2,8,11,0
phòng_vệ,10,2,7,10,0
chiến_đấu_cơ,10,3,10,15,0
thể_lực,10,2,6,10,0
khen_ngợi,10,2,8,10,0
thường_kỳ,10,2,8,12,0
đôn_đốc,10,2,6,9,0
diễn_xuất,10,2,8,12,0
chê_bai,10,2,6,7,0
đa_phần,10,2,6,8,0
trắng_tay,10,2,8,10,0
cương_vị,10,2,7,10,0
ban_ngày,10,2,7,8,0
lúc_nhúc,10,2,7,9,0
binh,10,1,4,4,0
phi_cơ,10,2,5,6,0
vác,10,1,3,4,0
ngăn_cản,10,2,7,9,0
di_cư,10,2,4,5,0
về,10,1,3,4,0
ngưỡng,10,1,6,9,0
tổ_dân_phố,10,3,8,13,0
biên_nhận,10,2,8,11,0
lân_cận,10,2,6,9,0
trấn_an,10,2,6,8,0
sụt_giảm,10,2,7,9,0
khan_hiếm,10,2,8,10,0
đầu,10,1,4,5,0
hoành_tráng,10,2,10,12,0
việt_kiều,10,2,8,12,0
giảm_giá,10,2,7,9,0
biểu_dương,10,2,9,13,0
quân_khu,10,2,7,8,0
kiểm_điểm,10,2,8,12,0
dù_vậy,10,2,5,8,0
ngư_trường,10,2,9,13,0
long_trọng,10,2,9,10,0
nền_tảng,10,2,7,10,0
cổ_vũ,10,2,4,7,0
xác_chết,10,2,7,10,0
cổ_phần_hoá,10,3,9,14,0
dự_tuyển,10,2,7,11,0
tiếp_thu,10,2,7,9,0
tình_nguyện_viên,10,3,14,18,0
ngành_hàng,10,2,9,11,0
marketing,10,1,9,9,0
sân_nhà,10,2,6,8,0
kiên_trì,10,2,7,9,0
thể_chế,10,2,6,10,0
trọng_trách,10,2,10,12,0
tụt,10,1,3,4,0
kí,10,1,2,3,0
chòi,10,1,4,5,0
mặn,10,1,3,5,0
nước_nhà,10,2,7,11,0
hồi_phục,10,2,7,10,0
đến,10,1,4,5,0
trai_trẻ,10,2,7,8,0
cửa_kính,10,2,7,10,0
đoàn,10,1,5,5,0
liên_hợp,10,2,7,10,0
lều,10,1,3,5,0
vùi_dập,10,2,6,9,0
tranh_đấu,10,2,8,10,0
khán_đài,10,2,7,9,0
sodium,10,1,6,6,0
nitrate,10,1,7,7,0
mg,10,1,2,2,0
dịch_bệnh,10,2,8,11,0
tầng_lớp,10,2,7,11,0
mật_vụ,10,2,5,8,0
tỉnh_đoàn,10,2,8,10,0
bến_tàu,10,2,6,9,0
mô_tô,10,2,4,6,0
ba_gác,10,2,5,6,0
ngất,10,1,4,6,0
nghi_thức,10,2,8,10,0
an_ủi,10,2,4,5,0
điêu_khắc,10,2,8,11,0
nguyên_đơn,10,2,9,11,0
xà_beng,10,2,6,7,0
cửa_cuốn,10,2,7,11,0
làm_đồng,10,2,7,10,0
cân_nhắc,11,2,7,10,0
cố_tình,11,2,6,9,0
gầm,11,1,3,5,0
thử_thách,11,2,8,11,0
nam_giới,11,2,7,9,0
kiềm_chế,11,2,7,11,0
thẩm_phán,11,2,8,11,0
trung_thành,11,2,10,11,0
viện_kiểm_sát,11,3,11,16,0
cán,11,1,3,4,0
lẩn_trốn,11,2,7,11,0
chiều_qua,11,2,8,10,0
điều_tiết,11,2,8,12,0
bắt_gặp,11,2,6,10,0
minh_bạch,11,2,8,9,0
hộp_thư,11,2,6,9,0
quần_thể,11,2,7,11,0
bảo_lãnh,11,2,7,9,0
hội_tụ,11,2,5,8,0
linh_hoạt,11,2,8,9,0
tưởng_niệm,11,2,9,14,0
quân_nhân,11,2,8,10,0
ca_ngợi,11,2,6,8,0
công_ước,11,2,7,11,0
lâu_đời,11,2,6,9,0
dân_thường,11,2,9,13,0
mố,11,1,2,4,0
dự_bị,11,2,4,7,0
thưởng_thức,11,2,10,15,0
đỉnh_cao,11,2,7,8,0
ập,11,1,2,4,0
cá_độ,11,2,4,7,0
phân_chia,11,2,8,9,0
giao_lộ,11,2,6,8,0
lỗ_hổng,11,2,6,10,0
tiêu_chí,11,2,7,9,0
bùng_nổ,11,2,6,9,0
showbiz,11,1,7,7,0
mạo_hiểm,11,2,7,10,0
thất_nghiệp,11,2,10,14,0
rạng_rỡ,11,2,6,9,0
đầu_ra,11,2,5,7,0
giòi,11,1,4,5,0
hàng_xóm,11,2,7,9,0
tiền_bạc,11,2,7,10,0
tra_tấn,11,2,6,8,0
chống_trả,11,2,8,11,0
hư_hại,11,2,5,7,0
thông_tin_đại_chúng,11,4,16,19,0
xác_lập,11,2,6,9,0
toàn_thể,11,2,7,10,0
thực_tiễn,11,2,8,12,0
truy_quét,11,2,8,9,0
tuyệt_chủng,11,2,10,13,0
hiệp_ước,11,2,7,12,0
bộ_chỉ_huy,11,3,8,11,0
hương_liệu,11,2,9,13,0
điển_trai,11,2,8,10,0
y_dược,11,2,5,8,0
rước,11,1,4,7,0
bình_chọn,11,2,8,10,0
bệnh_nhi,11,2,7,9,0
nồng_nặc,11,2,7,11,0
khẩn,11,1,4,6,0
vi_sinh,11,2,6,6,0
chất_thải,11,2,8,11,0
oxy,11,1,3,3,0
cân_đối,11,2,6,9,0
tiêu_huỷ,11,2,7,9,0
thải,11,1,4,5,0
tuc,11,1,3,3,0
sụt,11,1,3,4,0
nhường,11,1,6,9,0
lo_sợ,11,2,4,6,0
khách_quan,11,2,9,10,0
giò,11,1,3,4,0
tẩu_tán,11,2,6,9,0
gấu,11,1,3,5,0
sân_vận_động,11,3,10,15,0
hậu_cần,11,2,6,10,0
visa,11,1,4,4,0
hệ_sinh_thái,11,3,10,13,0
nguồn_lực,11,2,8,12,0
phản_biện,11,2,8,11,0
tân_tổng_thống,11,3,12,17,0
thân_thiện,11,2,9,12,0
trưng_cầu_dân_ý,11,4,12,17,0
đảng_uỷ,11,2,6,8,0
lạc_quan,11,2,7,8,0
đầu_bảng,11,2,7,10,0
đề_cử,11,2,4,8,0
mẩu,11,1,3,5,0
cờ_vua,11,2,5,7,0
la_hét,11,2,5,6,0
hôn_nhân,11,2,7,9,0
đặc_phái_viên,11,3,11,15,0
làn_đường,11,2,8,12,0
bê_bết,11,2,5,8,0
định_mức,11,2,7,10,0
an_lạc,11,2,5,6,0
chuyên_cơ,11,2,8,10,0
phanh,12,1,5,5,0
tình_tiết,12,2,8,11,0
trung_tá,12,2,7,8,0
đối_phó,12,2,6,9,0
khoả_thân,12,2,8,10,0
gỡ,12,1,2,4,0
súng_máy,12,2,7,9,0
nhắn_tin,12,2,7,9,0
ngoại_tình,12,2,9,11,0
khôi_phục,12,2,8,10,0
tồi_tệ,12,2,5,9,0
nhà_phân_tích,12,3,11,14,0
thảm_hoạ,12,2,7,9,0
bao_trùm,12,2,7,8,0
rung_chuyển,12,2,10,12,0
thiên_tai,12,2,8,9,0
nhà_thiết_kế,12,3,10,15,0
tham_vọng,12,2,8,9,0
đựng,12,1,4,6,0
nguyện_vọng,12,2,10,13,0
ý_muốn,12,2,5,8,0
nhà_ga,12,2,5,6,0
trụ_cột,12,2,6,9,0
số_một,12,2,5,9,0
website,12,1,7,7,0
tư_thế,12,2,5,8,0
nhắc_nhở,12,2,7,11,0
thích_thú,12,2,8,10,0
gặp_mặt,12,2,6,10,0
hội_đồng_kỷ_luật,12,4,13,20,0
hài_hước,12,2,7,11,0
lãng_mạn,12,2,7,9,0
việt,12,1,4,6,0
dân_dụng,12,2,7,9,0
phe,12,1,3,3,0
mũ_bảo_hiểm,12,3,9,13,0
cởi,12,1,3,5,0
ký_gửi,12,2,5,8,0
tận_hưởng,12,2,8,13,0
kề,12,1,2,4,0
cầu_cứu,12,2,6,10,0
hiếu_kỳ,12,2,6,9,0
khoảnh_khắc,12,2,10,13,0
tiếp_viên,12,2,8,11,0
cấp_bách,12,2,7,10,0
phá_án,12,2,5,7,0
thuỷ_thủ,12,2,7,9,0
khuyến_mãi,12,2,9,12,0
trót_lọt,12,2,7,9,0
vững_mạnh,12,2,8,11,0
cấp_uỷ,12,2,5,8,0
phim_truyền_hình,12,3,14,17,0
hành_nghề,12,2,8,11,0
rải,12,1,3,4,0
nôn,12,1,3,4,0
chính_trị_gia,12,3,11,13,0
lỡ,12,1,2,4,0
tẩu_thoát,12,2,8,11,0
trông_coi,12,2,8,9,0
nguyên_thủ,12,2,9,11,0
uỷ_ban_nhân_dân,12,4,12,15,0
gia_dụng,12,2,7,8,0
công_cuộc,12,2,8,11,0
sa_thải,12,2,6,7,0
chỉnh_sửa,12,2,8,11,0
đại_uý,12,2,5,7,0
hoạ_mi,12,2,5,6,0
nhạc_cụ,12,2,6,8,0
bóp,12,1,3,4,0
kè,12,1,2,3,0
bản_sắc,12,2,6,9,0
giải_thể,12,2,7,10,0
kháng_cáo,12,2,8,10,0
đô_đốc,12,2,5,8,0
nude,12,1,4,4,0
tác_nghiệp,12,2,9,12,0
xuống_cấp,12,2,8,12,0
tra_cứu,12,2,6,8,0
giết_mổ,12,2,6,10,0
xạ_thủ,12,2,5,7,0
tu,13,1,2,2,0
phân_công,13,2,8,10,0
tức_giận,13,2,7,11,0
khuyến_cáo,13,2,9,12,0
dã_man,13,2,5,6,0
nghị_án,13,2,6,8,0
cuộc_gọi,13,2,7,10,0
tàu_bay,13,2,6,7,0
vấp,13,1,3,5,0
lai_lịch,13,2,7,8,0
chạm_trán,13,2,8,10,0
ban_đêm,13,2,6,7,0
tiên_tiến,13,2,8,11,0
bể_bơi,13,2,5,8,0
danh_tiếng,13,2,9,11,0
uy_hiếp,13,2,6,8,0
sống_sót,13,2,7,10,0
thông_tấn,13,2,8,11,0
nhận,13,1,5,6,0
xung_đột,13,2,7,9,0
thận_trọng,13,2,9,12,0
chiến_binh,13,2,9,11,0
chú_trọng,13,2,8,10,0
suy_thoái,13,2,8,9,0
các,13,1,4,4,0
tại,13,1,4,4,0
nhọn,13,1,4,5,0
cùng,13,1,5,5,0
xúc_tiến,13,2,7,10,0
tối_qua,13,2,6,8,0
kiểm_nghiệm,13,2,10,14,0
truyền_tải,13,2,9,12,0
thi_hài,13,2,6,7,0
vứt,13,1,3,5,0
cực_hữu,13,2,6,10,0
bung,13,1,4,4,0
biên_tập,13,2,7,10,0
can_thiệp,13,2,8,10,0
tổng_biên_tập,13,3,11,16,0
cứu_sinh,13,2,7,9,0
kỳ_lạ,13,2,4,6,0
biệt_danh,13,2,8,10,0
to_lớn,13,2,5,7,0
tưng_bừng,13,2,8,11,0
đầu_mối,13,2,6,10,0
hạn_hán,13,2,6,8,0
trong_sạch,13,2,9,10,0
gương,13,1,5,7,0
giảm_thiểu,13,2,9,12,0
quảng_bá,13,2,7,9,0
hải_lý,13,2,5,7,0
trợ_giúp,13,2,7,10,0
thuyền_trưởng,13,2,12,17,0
đánh_cá,13,2,6,8,0
bày_bán,13,2,6,8,0
trang_nghiêm,13,2,11,12,0
thùng_xe,13,2,7,8,0
băn_khoăn,13,2,8,10,0
án_treo,13,2,6,7,0
thô_bạo,13,2,6,8,0
trốn_thuế,13,2,8,12,0
thạc_sĩ,13,2,6,8,0
hôn_lễ,13,2,5,8,0
sư_đoàn,13,2,6,8,0
ấn_phẩm,13,2,6,10,0
phi_công,13,2,7,8,0
đóng_băng,13,2,8,10,0
bán_chạy,13,2,7,9,0
tour,13,1,4,4,0
