Word,Frequency,Number of Syllables,Number of Characters,Number of Syllables and Diacritics,Complex
tống_cổ,4,2,6,10,1
thả_lỏng,4,2,7,9,1
dò_xét,4,2,5,7,1
cửa_ô,4,2,4,7,1
nạc,4,1,3,4,1
theo_đuôi,4,2,8,9,1
xuôi_chiều,4,2,9,12,1
lẳng,4,1,4,6,1
hộ_thân,4,2,6,9,1
sau_rốt,4,2,6,8,1
vũ_lực,4,2,5,8,1
hôn_hít,4,2,6,8,1
giả_thử,4,2,6,9,1
nõn_nà,4,2,5,7,1
viêc,4,1,4,5,1
hoan_hỉ,4,2,6,7,1
đính_ước,4,2,7,11,1
sầu_muộn,4,2,7,11,1
dân_tình,4,2,7,9,1
cợt_nhả,4,2,6,9,1
quang_vinh,4,2,9,9,1
thanh_bạch,4,2,9,10,1
trầy,4,1,4,6,1
bom_nguyên_tử,4,3,11,14,1
kế_vị,4,2,4,7,1
hiền_đức,4,2,7,11,1
đức_bà,4,2,5,8,1
thư_giãn,4,2,7,9,1
chơi_xỏ,4,2,6,8,1
bất_trị,4,2,6,9,1
thứ_thiệt,4,2,8,12,1
xét_đoán,4,2,7,9,1
nháo_nhào,4,2,8,10,1
ngon_mắt,4,2,7,9,1
cảm_mến,4,2,6,9,1
chí_tử,4,2,5,8,1
lề_mề,4,2,4,8,1
nheo_nhóc,4,2,8,9,1
ổ_gà,4,2,3,6,1
chống_chế,4,2,8,12,1
quầng,4,1,5,7,1
trắng_đen,4,2,8,10,1
đỡ_đần,4,2,5,9,1
nghếch,4,1,6,8,1
mã_tà,4,2,4,6,1
phụ_tá,4,2,5,7,1
chẳng_mấy_khi,4,3,11,15,1
đi_giải,4,2,6,7,1
vẹo,4,1,3,4,1
ba_phải,4,2,6,7,1
vắt_óc,4,2,5,8,1
chim_mồi,4,2,7,9,1
tình_tang,4,2,8,9,1
đức_độ,4,2,5,9,1
cao_ốc,4,2,5,7,1
đơn_côi,4,2,6,8,1
bắc_cầu,4,2,6,10,1
dựng_vợ_gả_chồng,4,4,13,20,1
goá_phụ,4,2,6,8,1
miến,4,1,4,6,1
bồm_bộp,4,2,6,10,1
khống,4,1,5,7,1
buớc,4,1,4,6,1
ngất_ngưởng,4,2,10,15,1
áo_bào,4,2,5,7,1
cấp_báo,4,2,6,9,1
kim_tiền,4,2,7,9,1
lê_la,4,2,4,5,1
đại_thánh,4,2,8,10,1
nốc,4,1,3,5,1
mất_toi,4,2,6,8,1
ăn_thông,4,2,7,9,1
canh_bạc,4,2,7,8,1
ngao_ngán,4,2,8,9,1
yên_phận,4,2,7,10,1
kế_hoạch_hoá,4,3,10,14,1
ứng_thí,4,2,6,9,1
phân_huỷ,4,2,7,9,1
khẳng_khái,4,2,9,12,1
gồ_ghề,4,2,5,9,1
kinh_thiên_động_địa,4,4,16,20,1
tốt_nết,4,2,6,10,1
mũi_đất,4,2,6,9,1
khuya_khoắt,4,2,10,12,1
sùng_kính,4,2,8,10,1
rà,4,1,2,3,1
dại_khờ,4,2,6,9,1
xuôi_ngược,4,2,9,13,1
kim_anh,4,2,6,6,1
thăng_hà,4,2,7,9,1
mô-típ,165,1,6,8,1
chặn_đứng,4,2,8,12,1
trừ_khử,4,2,6,10,1
lửng,4,1,4,6,1
thượng_nguồn,4,2,11,16,1
khoáng_đãng,4,2,10,12,1
răm_rắp,4,2,6,9,1
trường_sinh_bất_lão,4,4,16,22,1
nhũn_nhặn,4,2,8,11,1
đê_điều,4,2,6,9,1
chọc_tức,4,2,7,10,1
đường_cái_quan,4,3,12,16,1
hữu_thanh,4,2,8,10,1
hiếp_đáp,4,2,7,10,1
thuê_mướn,4,2,8,12,1
loá_mắt,4,2,6,9,1
trưởng_thôn,4,2,10,14,1
đạo_mạo,4,2,6,8,1
sản_phụ,4,2,6,8,1
kỉ_cương,4,2,7,10,1
ngưu,4,1,4,5,1
kim_khí,4,2,6,7,1
nhữ,4,1,3,5,1
như_hình_với_bóng,4,4,14,19,1
hồng_ngọc,4,2,8,11,1
xao,4,1,3,3,1
đồ_đệ,4,2,4,8,1
đánh_gục,4,2,7,9,1
luyến,4,1,5,7,1
hơn_hớn,4,2,6,9,1
điển_trai,4,2,8,10,1
hiu_hắt,4,2,6,8,1
ghẹo,4,1,4,5,1
đội_trưởng,4,2,9,14,1
gọi_hồn,4,2,6,9,1
thả_sức,4,2,6,9,1
sinh_lực,4,2,7,9,1
cạp,4,1,3,4,1
giám_thị,4,2,7,9,1
vi_trùng,4,2,7,8,1
nghĩ_đi_nghĩ_lại,4,4,13,16,1
trăng_khuyết,4,2,11,14,1
cáu_giận,4,2,7,10,1
độ_trì,4,2,5,8,1
ăm_ắp,4,2,4,7,1
phóng_uế,4,2,7,10,1
vênh_váo,4,2,7,9,1
gẫu,4,1,3,5,1
trăng_gió,4,2,8,10,1
trống_chầu,4,2,9,13,1
minh_mẫn,4,2,7,9,1
miễn_sao,4,2,7,9,1
đặt_điều,4,2,7,11,1
thú_y,4,2,4,5,1
sửu,4,1,3,5,1
bắp_tay,4,2,6,8,1
nằm_bẹp,4,2,6,9,1
nín_thinh,4,2,8,9,1
kỳ_khôi,4,2,6,8,1
ổn_thoả,4,2,6,9,1
tim_tím,4,2,6,7,1
ăn_hối_lộ,4,3,7,12,1
hứng_chí,4,2,7,10,1
kình_địch,4,2,8,10,1
sặc_sụa,4,2,6,9,1
lợn_sữa,4,2,6,10,1
rét_mướt,4,2,7,11,1
hai_phần_ba,4,3,9,11,1
mọt_sách,4,2,7,9,1
rối_tung,4,2,7,9,1
bén_gót,4,2,6,8,1
cơ_hàn,4,2,5,7,1
vững_tâm,4,2,7,10,1
tân_hợi,4,2,6,9,1
sa_cơ,4,2,4,5,1
giày_xéo,4,2,7,9,1
nam_tử,4,2,5,7,1
xanh_lè,4,2,6,7,1
sáp_ong,4,2,6,7,1
chột_dạ,4,2,6,9,1
chàm,4,1,4,5,1
trờ,4,1,3,5,1
nói_toạc,4,2,7,9,1
giàn_hoả,4,2,7,9,1
chiêu_tập,4,2,8,11,1
mưa_bão,4,2,6,8,1
lộng_hành,4,2,8,11,1
bất_chính,4,2,8,11,1
e_ấp,4,2,3,5,1
phù_chú,4,2,6,8,1
gian_xảo,4,2,7,8,1
êm_đẹp,4,2,5,7,1
trọng_thương,4,2,11,14,1
chủ_quản,4,2,7,9,1
mạo_nhận,4,2,7,10,1
sánh_bước,4,2,8,12,1
mập_mạp,4,2,6,9,1
ngoại_khoá,4,2,9,11,1
thói_thường,4,2,10,14,1
tí_chút,4,2,6,8,1
chạm_trổ,4,2,7,10,1
sâu_hoắm,4,2,7,10,1
chi_dùng,4,2,7,8,1
tình_ca,4,2,6,7,1
nóng_ruột,4,2,8,11,1
nịnh_nọt,4,2,7,9,1
như_nguyện,4,2,9,12,1
bỏ_ngoài_tai,4,3,10,12,1
thóc_lúa,4,2,7,9,1
đá_hoa_cương,4,3,10,13,1
trắng_phau,4,2,9,11,1
phòng_bệnh,4,2,9,12,1
phàn,4,1,4,5,1
sông_đào,4,2,7,9,1
ngục_tù,4,2,6,8,1
mần,4,1,3,5,1
chức_trách,4,2,9,12,1
liên_can,4,2,7,8,1
gió_heo_may,4,3,9,10,1
an_sinh,4,2,6,6,1
năm_lần_bảy_lượt,4,4,13,20,1
nguy_nan,4,2,7,7,1
lọ_mọ,4,2,4,6,1
rác_rưởi,4,2,7,11,1
ái_mộ,4,2,4,7,1
thành_đồng,4,2,9,12,1
to_con,4,2,5,5,1
rạng_đông,4,2,8,10,1
bần_cùng,4,2,7,10,1
sang_sảng,4,2,8,9,1
con_ngươi,4,2,8,10,1
hao_hao,4,2,6,6,1
đi_qua_đi_lại,4,4,10,11,1
cha_cố,4,2,5,7,1
hỹ,4,1,2,3,1
hiến_kế,4,2,6,10,1
lới,4,1,3,5,1
giải_phóng_quân,4,3,13,16,1
nhơ_nhuốc,4,2,8,11,1
xồ,4,1,2,4,1
dọc_ngang,4,2,8,9,1
tạ_lỗi,4,2,5,8,1
tác_oai_tác_quái,4,4,13,16,1
phây_phây,4,2,8,10,1
quả_báo,4,2,6,8,1
bám_víu,4,2,6,8,1
rửa_ráy,4,2,6,9,1
diễm,4,1,4,6,1
ruổi,4,1,4,6,1
phim_truyện,4,2,10,12,1
hiến_pháp,4,2,8,11,1
bạ,4,1,2,3,1
vầu,4,1,3,5,1
eo_biển,4,2,6,8,1
thâm_nghiêm,4,2,10,12,1
tình_địch,4,2,8,10,1
xém,4,1,3,4,1
sưu_thuế,4,2,7,10,1
tàn_hại,4,2,6,8,1
xương_rồng,4,2,9,13,1
gian_lận,4,2,7,9,1
nổi_khùng,4,2,8,11,1
quyết_chiến,4,2,10,14,1
gom_góp,4,2,6,7,1
cam_tâm,4,2,6,7,1
toàn_thắng,4,2,9,12,1
tản_bộ,4,2,5,8,1
cuộc_gọi,4,2,7,10,1
ăn_đứt,4,2,5,8,1
nhậu_nhẹt,4,2,8,11,1
binh_mã,4,2,6,7,1
hạ_bộ,4,2,4,7,1
liên_luỵ,4,2,7,9,1
kỳ_thú,4,2,5,7,1
chải_chuốt,4,2,9,12,1
cay_độc,4,2,6,8,1
hiếu_thuận,4,2,9,13,1
không_biết_chừng,4,3,14,19,1
cỏn_con,4,2,6,7,1
thợ_cạo,4,2,6,9,1
hồi_âm,4,2,5,8,1
ông_giời,4,2,7,10,1
trường_kì,4,2,8,12,1
gió_lốc,4,2,6,9,1
lép_kẹp,4,2,6,8,1
vàng_khè,4,2,7,9,1
quê_cha_đất_tổ,4,4,11,16,1
tin_dùng,4,2,7,8,1
chơi_khăm,4,2,8,10,1
đắm_say,4,2,6,8,1
bấm_bụng,4,2,7,10,1
đi_sát,4,2,5,6,1
phong_tình,4,2,9,10,1
sầu_não,4,2,6,9,1
quên_béng,4,2,8,10,1
kha,4,1,3,3,1
chim_xanh,4,2,8,8,1
sơn_lâm,4,2,6,8,1
làng_nhàng,4,2,9,11,1
ngóng_trông,4,2,10,12,1
thiếu_uý,4,2,7,10,1
đực_rựa,4,2,6,10,1
quán_xá,4,2,6,8,1
lập_cập,4,2,6,10,1
quỷ_quái,4,2,7,9,1
thủng_thẳng,4,2,10,13,1
tiện_thể,4,2,7,11,1
khẩn_cấp,4,2,7,11,1
khoái_khẩu,4,2,9,12,1
vợ_lẽ,4,2,4,7,1
cua_bể,4,2,5,7,1
mặn_mòi,4,2,6,9,1
khởi_công,4,2,8,11,1
giấy_báo,4,2,7,10,1
thần_tình,4,2,8,11,1
ăn_ngủ,4,2,5,7,1
điều_độ,4,2,6,10,1
lác,4,1,3,4,1
cũ_rích,4,2,6,8,1
câu_đầu,4,2,6,9,1
chòng_ghẹo,4,2,9,11,1
vô_ngần,4,2,6,9,1
truân_chuyên,4,2,11,13,1
lập_kế,4,2,5,9,1
bo_bo,4,2,4,4,1
ho_he,4,2,4,4,1
cơ_khí,4,2,5,7,1
hoa_tai,4,2,6,6,1
khách_sáo,4,2,8,10,1
xói,4,1,3,4,1
bằng_thừa,4,2,8,12,1
song_toàn,4,2,8,9,1
ngác,4,1,4,5,1
hoàng_tộc,4,2,8,11,1
khánh_thành,4,2,10,12,1
đường_sá,4,2,7,11,1
ăn_ý,4,2,3,5,1
mai_sau,4,2,6,6,1
tuấn_mã,4,2,6,9,1
gàn_dở,4,2,5,8,1
đồ_cổ,4,2,4,8,1
thị_chính,4,2,8,10,1
uỷ_ban_nhân_dân,4,4,12,15,1
bạch_dương,4,2,9,12,1
ngâm_vịnh,4,2,8,10,1
sính,4,1,4,5,1
quyết_tử,4,2,7,11,1
tru,4,1,3,3,1
hình_vuông,4,2,9,11,1
bè_lũ,4,2,4,6,1
thuyết_pháp,4,2,10,13,1
phóng_xạ,4,2,7,9,1
ỏng,4,1,3,4,1
tay_nghề,4,2,7,9,1
đắm_đuối,5,2,7,11,1
nhận_mặt,5,2,7,11,1
quăn,5,1,4,5,1
giả_dạng,5,2,7,9,1
đảm,5,1,3,4,1
thòng,5,1,5,6,1
say_mèm,5,2,6,7,1
mậu_dịch,5,2,7,10,1
dỗi,5,1,3,5,1
bở_hơi_tai,5,3,8,11,1
dàn_nhạc,5,2,7,9,1
ngựa_xe,5,2,6,8,1
hát_ru,5,2,5,6,1
bất_nghĩa,5,2,8,11,1
thít,5,1,4,5,1
lao_công,5,2,7,8,1
dềnh,5,1,4,6,1
sắt_đá,5,2,5,8,1
gỉ,5,1,2,3,1
nô_giỡn,5,2,6,9,1
vòng_nguyệt_quế,5,3,13,18,1
áo_cánh,5,2,6,8,1
thở_dốc,5,2,6,10,1
lả_lơi,5,2,5,7,1
chầu_chực,5,2,8,12,1
đỗ_quyên,5,2,7,10,1
tội_tình,5,2,7,10,1
ưỡn,5,1,3,6,1
cứng_ngắc,5,2,8,12,1
nghênh,5,1,6,7,1
nanh_vuốt,5,2,8,10,1
quân_thần,5,2,8,11,1
gièm_pha,5,2,7,8,1
tiêu_xài,5,2,7,9,1
xao_xác,5,2,6,7,1
bồng_bế,5,2,6,10,1
xương_xẩu,5,2,8,12,1
ghé_mắt,5,2,6,9,1
thổ_hào,5,2,6,9,1
quý_khách,5,2,8,10,1
nước_non,5,2,7,10,1
ổ_khoá,5,2,5,8,1
cấn,5,1,3,5,1
gọn_ghẽ,5,2,6,8,1
xực,5,1,3,5,1
cách_trở,5,2,7,10,1
phủ_đệ,5,2,5,8,1
bủa,5,1,3,4,1
gian_nguy,5,2,8,8,1
cùng_khổ,5,2,7,10,1
chùa_chiền,5,2,9,12,1
rấm,5,1,3,5,1
tấy,5,1,3,5,1
bỏ_lửng,5,2,6,9,1
vương_giả,5,2,8,11,1
bàng_bạc,5,2,7,9,1
bê_bết,5,2,5,8,1
hiếu_kỳ,5,2,6,9,1
độc_mộc,5,2,6,10,1
nề_hà,5,2,4,7,1
mít_ướt,5,2,6,10,1
mềm_lòng,5,2,7,10,1
ướt_đầm,5,2,6,11,1
lý_lịch,5,2,6,8,1
đường_đua,5,2,8,11,1
bâu,5,1,3,4,1
nổi_cáu,5,2,6,9,1
tay_trên,5,2,7,8,1
bừa_bộn,5,2,6,10,1
trường_đua,5,2,9,12,1
vòng_vèo,5,2,7,9,1
đảm_đang,5,2,7,8,1
te_tua,5,2,5,5,1
cười_xoà,5,2,7,11,1
biếng,5,1,5,7,1
do_thám,5,2,6,7,1
hóc,5,1,3,4,1
mâm_xôi,5,2,6,8,1
hỗn_láo,5,2,6,9,1
tả_ngạn,5,2,6,8,1
bánh_trái,5,2,8,10,1
xanh_lét,5,2,7,8,1
sơ_hở,5,2,4,7,1
mạnh_tay,5,2,7,8,1
bọ_hung,5,2,6,7,1
suy_suyển,5,2,8,10,1
hời,5,1,3,5,1
bạc_đầu,5,2,6,9,1
tái_phát,5,2,7,9,1
tôm_cá,5,2,5,7,1
tàn_tạ,5,2,5,7,1
quá_quắt,5,2,7,10,1
lúp_xúp,5,2,6,8,1
mo_cau,5,2,5,5,1
xiển,5,1,4,6,1
suôn_sẻ,5,2,6,8,1
mẹ_kiếp,5,2,6,9,1
coi_sóc,5,2,6,7,1
luồn_lách,5,2,8,11,1
chình,5,1,5,6,1
vong_ân,5,2,6,7,1
lê_thê,5,2,5,7,1
cô_nương,5,2,7,10,1
thớt,5,1,4,6,1
kẻ_cả,5,2,4,6,1
sơ_sinh,5,2,6,7,1
cờ_tướng,5,2,7,12,1
nhí_nhảnh,5,2,8,10,1
lắm_chuyện,5,2,9,13,1
trễ_nải,5,2,6,9,1
nhiễm_độc,5,2,8,12,1
tái_mét,5,2,6,8,1
nhàu_nát,5,2,7,9,1
đường_băng,5,2,9,13,1
sỉ,5,1,2,3,1
khốn_đốn,5,2,7,11,1
mòng,5,1,4,5,1
lạm,5,1,3,4,1
chiến_luỹ,5,2,8,11,1
tang_gia,5,2,7,7,1
gian_trá,5,2,7,8,1
phụng_mệnh,5,2,9,12,1
phán_xử,5,2,6,9,1
thiên_niên_kỉ,5,3,11,14,1
da_bọc_xương,5,3,10,13,1
có_hiếu,5,2,6,9,1
bùn_đất,5,2,6,9,1
xanh_lam,5,2,7,7,1
động_trời,5,2,8,12,1
hịch,5,1,4,5,1
khí_tượng,5,2,8,12,1
nuốt_sống,5,2,8,12,1
cao_thâm,5,2,7,8,1
nhục_mạ,5,2,6,8,1
mặn_chát,5,2,7,10,1
chuỳ,5,1,4,5,1
tần_tảo,5,2,6,9,1
tổ_tôm,5,2,5,8,1
xử_tử,5,2,4,8,1
nước_rút,5,2,7,11,1
minh_công,5,2,8,9,1
sạp,5,1,3,4,1
lí_sự,5,2,4,7,1
ngán,5,1,4,5,1
hiềm_khích,5,2,9,12,1
cú_mèo,5,2,5,7,1
hăm_doạ,5,2,6,8,1
củ_mài,5,2,5,7,1
hoa_văn,5,2,6,7,1
kiềng,5,1,5,7,1
rây,5,1,3,4,1
the_thé,5,2,6,7,1
nhấp_nhô,5,2,7,10,1
ỏ,5,1,1,2,1
vun_trồng,5,2,8,10,1
chức_sắc,5,2,7,11,1
ngoe_nguẩy,5,2,9,11,1
dâm_phụ,5,2,6,8,1
đường_cong,5,2,9,12,1
lụ_khụ,5,2,5,7,1
mẫn,5,1,3,5,1
truất,5,1,5,7,1
trộm_nghĩ,5,2,8,11,1
quan_phụ_mẫu,5,3,10,13,1
gằn,5,1,3,5,1
khen_thưởng,5,2,10,13,1
vịt_bầu,5,2,6,9,1
rượu_chè,5,2,7,11,1
tai_ương,5,2,7,9,1
teo,5,1,3,3,1
đầu_bạc_răng_long,5,4,14,18,1
tương_đắc,5,2,8,12,1
tin_vui,5,2,6,6,1
gầy_còm,5,2,6,9,1
cật,5,1,3,5,1
tin_buồn,5,2,7,9,1
mỹ_lệ,5,2,4,7,1
đứt_đuôi,5,2,7,10,1
õng_ẹo,5,2,5,7,1
quang_quác,5,2,9,10,1
tơi_tả,5,2,5,7,1
nước_dãi,5,2,7,11,1
nề,5,1,2,4,1
đánh_lộn,5,2,7,10,1
cơm_áo,5,2,5,7,1
cất_nhắc,5,2,7,11,1
doanh_trại,5,2,9,10,1
căm_hờn,5,2,6,9,1
gay,5,1,3,3,1
xép,5,1,3,4,1
si_tình,5,2,6,7,1
chiếu_phim,5,2,9,11,1
kẻ_chợ,5,2,5,8,1
dò_dẫm,5,2,5,8,1
rám,5,1,3,4,1
trề,5,1,3,5,1
xoạc,5,1,4,5,1
hạ_huyệt,5,2,7,10,1
ca_múa,5,2,5,6,1
trở_dạ,5,2,5,8,1
dân_quân,5,2,7,9,1
cơ_ngơi,5,2,6,8,1
tống_tiễn,5,2,8,12,1
hắt_hủi,5,2,6,9,1
giấy_má,5,2,6,9,1
giãy,5,1,4,5,1
thỏ_thẻ,5,2,6,8,1
khó_coi,5,2,6,7,1
nhân_ngãi,5,2,8,10,1
giật_thót,5,2,8,11,1
dương_cầm,5,2,8,12,1
con_con,5,2,6,6,1
quai_hàm,5,2,7,8,1
rong_rêu,5,2,7,8,1
sòng,5,1,4,5,1
xiêm_y,5,2,5,6,1
gượng_ép,5,2,7,11,1
quở_mắng,5,2,7,11,1
đục_ngầu,5,2,7,10,1
kỳ_hạn,5,2,5,7,1
quá_trời,5,2,7,10,1
ớn,5,1,2,4,1
đưa_tiễn,5,2,7,10,1
hà_rầm,5,2,5,8,1
buổi_mai,5,2,7,9,1
rộng_lượng,5,2,9,14,1
gói_ghém,5,2,7,9,1
bánh_đúc,5,2,7,9,1
trăm_nghìn,5,2,9,11,1
rè,5,1,2,3,1
nguyễn_văn,5,2,9,12,1
đói_rách,5,2,7,9,1
rên_la,5,2,5,6,1
tuyệt_sắc,5,2,8,12,1
nồng_thắm,5,2,8,12,1
nhát_gan,5,2,7,8,1
đảm_đương,5,2,8,11,1
sóng_sánh,5,2,8,10,1
tổ_ấm,5,2,4,8,1
thong_dong,5,2,9,9,1
chôn_rau_cắt_rốn,5,4,13,18,1
lo_buồn,5,2,6,8,1
bản_án,5,2,5,7,1
thơ_phú,5,2,6,8,1
núm,5,1,3,4,1
nhớ_đời,5,2,6,10,1
đề_lại,5,2,5,8,1
tốt_tươi,5,2,7,11,1
dịch_hạch,5,2,8,10,1
dày_cộp,5,2,6,9,1
kháo,5,1,4,5,1
ghế_ngồi,5,2,7,11,1
diễu,5,1,4,6,1
trái_đào,5,2,7,9,1
tận_trung,5,2,8,10,1
ngùn_ngụt,5,2,8,10,1
đột,5,1,3,5,1
kính_mến,5,2,7,10,1
sơn_son_thếp_vàng,5,4,14,18,1
rôm_rả,5,2,5,7,1
hàng_hiệu,5,2,8,11,1
cù,5,1,2,3,1
sánh_vai,5,2,7,8,1
ướt_át,5,2,5,9,1
vã,5,1,2,3,1
kinh_kì,5,2,6,7,1
bố_cáo,5,2,5,8,1
diểu,5,1,4,6,1
mống,5,1,4,6,1
đón_đầu,5,2,6,9,1
chuyên_cần,5,2,9,12,1
mong_nhớ,5,2,7,9,1
một_mai,5,2,6,8,1
rớm,5,1,3,5,1
dã_tâm,5,2,5,7,1
nay_mai,5,2,6,6,1
làm_cỏ,5,2,5,7,1
cận_vệ,5,2,5,9,1
xoảng,5,1,5,6,1
oai_nghiêm,5,2,9,10,1
ngạch,5,1,5,6,1
xúc_xích,5,2,7,9,1
lòng_thòng,5,2,9,11,1
toa_xe,5,2,5,5,1
uy_lực,5,2,5,7,1
trầm_lặng,5,2,8,12,1
chóng_vánh,5,2,9,11,1
nhọ,5,1,3,4,1
nửa_đời,5,2,6,10,1
séc,5,1,3,4,1
vô_phương,5,2,8,11,1
hớt_hơ_hớt_hải,5,4,11,17,1
đi_cầu,5,2,5,7,1
hết_hồn,5,2,6,10,1
vật_vờ,5,2,5,9,1
trùng_điệp,5,2,9,12,1
năm_bảy,5,2,6,8,1
cầy,6,1,3,5,1
béo_tốt,6,2,6,9,1
tri_huyện,6,2,8,10,1
còi_cọc,6,2,6,8,1
chén_tống,6,2,8,11,1
sơn_thuỷ,6,2,7,9,1
khinh_nhờn,6,2,9,11,1
cược,6,1,4,7,1
hống_hách,6,2,8,11,1
ê_a,6,2,2,3,1
lao_khổ,6,2,6,8,1
sởn,6,1,3,5,1
ngựa_ô,6,2,5,8,1
mưu_trí,6,2,6,8,1
điệu_đà,6,2,6,9,1
lữ_khách,6,2,7,10,1
rắp_tâm,6,2,6,9,1
mếu,6,1,3,5,1
lảnh_lót,6,2,7,9,1
tảng_lờ,6,2,6,9,1
ống_chân,6,2,7,10,1
vu_oan,6,2,5,5,1
giạt,6,1,4,5,1
bít_tất,6,2,6,9,1
tơ_lụa,6,2,5,7,1
mưa_dầm,6,2,6,9,1
tiễn_đưa,6,2,7,10,1
hộp_thư,6,2,6,9,1
cướp_biển,6,2,8,13,1
cầu_chúc,6,2,7,10,1
công_đức,6,2,7,10,1
nao_núng,6,2,7,8,1
lố_lăng,6,2,6,9,1
xa_lìa,6,2,5,6,1
cà_khịa,6,2,6,8,1
ngơ,6,1,3,4,1
vận_động_viên,6,3,11,16,1
ngũ_hành,6,2,7,9,1
sấy,6,1,3,5,1
đếch,6,1,4,6,1
nhừ_tử,6,2,5,9,1
giam_giữ,6,2,7,9,1
đá_vôi,6,2,5,7,1
ô_liu,6,2,4,5,1
sần_sùi,6,2,6,9,1
vành_khuyên,6,2,10,12,1
trứ,6,1,3,5,1
đường_hoàng,6,2,10,14,1
chân_tu,6,2,6,7,1
xốn_xang,6,2,7,9,1
đứng_tuổi,6,2,8,12,1
hờn_dỗi,6,2,6,10,1
rầu,6,1,3,5,1
rơi_vãi,6,2,6,8,1
xứng_đôi,6,2,7,10,1
kha_khá,6,2,6,7,1
núi_đồi,6,2,6,9,1
vò_xé,6,2,4,6,1
đại_hạn,6,2,6,8,1
cầu_đảo,6,2,6,9,1
hách_dịch,6,2,8,10,1
đoản,6,1,4,5,1
đài_hoa,6,2,6,7,1
trù_phú,6,2,6,8,1
gieo_rắc,6,2,7,9,1
ăn_nằm,6,2,5,8,1
gian_dối,6,2,7,9,1
nhắm_mắt_xuôi_tay,6,4,14,19,1
ngấp_nghé,6,2,8,11,1
bày_biện,6,2,7,10,1
an_nhàn,6,2,6,7,1
lấp_loáng,6,2,8,11,1
giặt_giũ,6,2,7,10,1
thuốc_men,6,2,8,10,1
lấn_lướt,6,2,7,12,1
gia_tư,6,2,5,6,1
thót,6,1,4,5,1
nối_dõi,6,2,6,9,1
đậu_xanh,6,2,7,9,1
khinh_rẻ,6,2,7,8,1
tiên_đồng,6,2,8,11,1
oan_khổ,6,2,6,8,1
xà_ngang,6,2,7,8,1
hen,6,1,3,3,1
véo,6,1,3,4,1
chỉ_trỏ,6,2,6,8,1
thú_thực,6,2,7,10,1
cấm_cung,6,2,7,9,1
kham,6,1,4,4,1
chí_thú,6,2,6,8,1
boong,6,1,5,5,1
ruồng_rẫy,6,2,8,12,1
nối_đuôi,6,2,7,10,1
nhỏ_to,6,2,5,6,1
ngoan_đạo,6,2,8,9,1
điếng,6,1,5,7,1
thau,6,1,4,4,1
hê,6,1,2,3,1
thâm_độc,6,2,7,10,1
chín_chắn,6,2,8,11,1
bộp,6,1,3,5,1
xạm,6,1,3,4,1
khét_lẹt,6,2,7,9,1
hành_khất,6,2,8,11,1
xuân_xanh,6,2,8,9,1
dựa_dẫm,6,2,6,10,1
vuông_vắn,6,2,8,11,1
khum_khum,6,2,8,8,1
to_chuyện,6,2,8,10,1
dộng,6,1,4,6,1
xiêu_vẹo,6,2,7,9,1
biệt_tăm,6,2,7,10,1
mấp_máy,6,2,6,9,1
tội_nhân,6,2,7,10,1
nhờ_cậy,6,2,6,10,1
xoong,6,1,5,5,1
bản_làng,6,2,7,9,1
day,6,1,3,3,1
lúc_nhúc,6,2,7,9,1
tiền_tài,6,2,7,10,1
cô_cậu,6,2,5,8,1
sung_túc,6,2,7,8,1
trăng_trắng,6,2,10,13,1
nhoáng,6,1,6,7,1
diệu_kỳ,6,2,6,9,1
ngớ,6,1,3,5,1
tin_cẩn,6,2,6,8,1
nhà_cao_cửa_rộng,6,4,13,18,1
địa_phủ,6,2,6,8,1
quốc_đảo,6,2,7,10,1
màu_son,6,2,6,7,1
ác_ý,6,2,3,5,1
cầm_lòng,6,2,7,10,1
đậu_phụ,6,2,6,9,1
lương_y,6,2,6,8,1
quấy_rối,6,2,7,11,1
lại_mặt,6,2,6,9,1
vại,6,1,3,4,1
voan,6,1,4,4,1
hun_hút,6,2,6,7,1
hôi_tanh,6,2,7,8,1
làm_gương,6,2,8,11,1
chạy_vạy,6,2,7,9,1
rối_bù,6,2,5,8,1
kìm_kẹp,6,2,6,8,1
y_nguyên,6,2,7,8,1
cói,6,1,3,4,1
kĩ_càng,6,2,6,8,1
thôi_miên,6,2,8,10,1
bầy_tôi,6,2,6,9,1
ba_hoa,6,2,5,5,1
bỡn,6,1,3,5,1
quấn_quít,6,2,8,11,1
sực_nức,6,2,6,10,1
củng,6,1,4,5,1
nguyễn_bảo,6,2,9,12,1
mền,6,1,3,5,1
gian_giảo,6,2,8,9,1
giãy_nảy,6,2,7,9,1
chúa_đất,6,2,7,10,1
doãn,6,1,4,5,1
chắt_chiu,6,2,8,10,1
phiền_não,6,2,8,11,1
gội,6,1,3,5,1
chung_thân,6,2,9,10,1
thơm_lừng,6,2,8,11,1
trống_trơn,6,2,9,12,1
thẳng_cẳng,6,2,9,13,1
biệt_tích,6,2,8,11,1
ré,6,1,2,3,1
hiếu_chiến,6,2,9,13,1
biển_hồ,6,2,6,10,1
xuất_quân,6,2,8,11,1
bảng_vàng,6,2,8,10,1
lá_ngón,6,2,6,8,1
đồi_bại,6,2,6,9,1
bấu_víu,6,2,6,9,1
bập_bềnh,6,2,7,11,1
tự_khắc,6,2,6,10,1
nước_ngầm,6,2,8,13,1
che_chắn,6,2,7,9,1
nhỏ_yếu,6,2,6,9,1
mực_tàu,6,2,6,9,1
